page_path,page_title,original_video_title_or_filename,original_mp4_url,youtube_search_query,replacement_youtube_url,candidate_rank,candidate_title,candidate_url,candidate_channel,candidate_duration,candidate_notes
/dai-phap-hong-truyen-gioi-thieu-phap-luan-cong/,Đại Pháp Hồng Truyền – Giới thiệu Pháp Luân Công,dai phap hong truyen,https://media.dieukydieu.tv/videos/original/dai-phap-hong-truyen.mp4,dai phap hong truyen Pháp Luân Công,,3,GIẢNG PHÁP TẠI PHÁP HỘI MỸ QUỐC | PHÁP LUÂN ĐẠI PHÁP,https://www.youtube.com/watch?v=falSXKHxR3c,HỒNG TRUYỀN ĐẠI PHÁP,13246.0,
/de-sinh-menh-duoc-cam-thu/,Để sinh mệnh được cảm thụ,de sinh menh dc cam thu,https://media.dieukydieu.tv/videos/original/de-sinh-menh-dc-cam-thu.mp4,de sinh menh dc cam thu Pháp Luân Công,,1,"Tự khúc: Để sinh mệnh được cảm thụ, mục đích làm người [Lời Việt]",https://www.youtube.com/watch?v=eKVrjXJ0Wdw,Bách Thông,229.0,
/de-sinh-menh-duoc-cam-thu/,Để sinh mệnh được cảm thụ,de sinh menh dc cam thu,https://media.dieukydieu.tv/videos/original/de-sinh-menh-dc-cam-thu.mp4,de sinh menh dc cam thu Pháp Luân Công,,2,MV: Để sinh mệnh được cảm thụ (Quay tại đồi chè quê hương Thái Nguyên),https://www.youtube.com/watch?v=V15H1bFh7fM,Bách Thông,241.0,
/de-sinh-menh-duoc-cam-thu/,Để sinh mệnh được cảm thụ,de sinh menh dc cam thu,https://media.dieukydieu.tv/videos/original/de-sinh-menh-dc-cam-thu.mp4,de sinh menh dc cam thu Pháp Luân Công,,3,Tự khúc: Để sinh mệnh được cảm thụ P.2 [Vietsub + pinyin],https://www.youtube.com/watch?v=rdJTJ3_2I38,Bách Thông,227.0,
/de-tu-dai-phap-viet-nam-chuc-tet-su-phu/,Đệ tử Đại Pháp Việt Nam chúc tết Sư Phụ,Đệ tử Đại Pháp Việt Nam chúc tết Sư Phụ,https://media.dieukydieu.tv/videos/original/%C4%90%E1%BB%87-t%E1%BB%AD-%C4%90%E1%BA%A1i-Ph%C3%A1p-Vi%E1%BB%87t-Nam-ch%C3%BAc-t%E1%BA%BFt-S%C6%B0-Ph%E1%BB%A5.mp4,Đệ tử Đại Pháp Việt Nam chúc tết Sư Phụ Pháp Luân Công,,1,Bài hát: Chúc tết Sư Phụ - tiểu đệ tử Đại Pháp Nam Định,https://www.youtube.com/watch?v=2mvqKkJkX0I,Bách Thông,173.0,
/de-tu-dai-phap-viet-nam-chuc-tet-su-phu/,Đệ tử Đại Pháp Việt Nam chúc tết Sư Phụ,Đệ tử Đại Pháp Việt Nam chúc tết Sư Phụ,https://media.dieukydieu.tv/videos/original/%C4%90%E1%BB%87-t%E1%BB%AD-%C4%90%E1%BA%A1i-Ph%C3%A1p-Vi%E1%BB%87t-Nam-ch%C3%BAc-t%E1%BA%BFt-S%C6%B0-Ph%E1%BB%A5.mp4,Đệ tử Đại Pháp Việt Nam chúc tết Sư Phụ Pháp Luân Công,,2,Đệ tử Đại Pháp Bình Dương (Việt Nam) kính chúc Sư phụ sinh nhật vui vẻ,https://www.youtube.com/watch?v=wGN-WSU0eIs,Info Falun Dafa,256.0,
/de-tu-dai-phap-viet-nam-chuc-tet-su-phu/,Đệ tử Đại Pháp Việt Nam chúc tết Sư Phụ,Đệ tử Đại Pháp Việt Nam chúc tết Sư Phụ,https://media.dieukydieu.tv/videos/original/%C4%90%E1%BB%87-t%E1%BB%AD-%C4%90%E1%BA%A1i-Ph%C3%A1p-Vi%E1%BB%87t-Nam-ch%C3%BAc-t%E1%BA%BFt-S%C6%B0-Ph%E1%BB%A5.mp4,Đệ tử Đại Pháp Việt Nam chúc tết Sư Phụ Pháp Luân Công,,3,Đệ tử Đại Pháp Việt Nam kính chúc Sư Phụ năm mới vui vẻ!,https://www.youtube.com/watch?v=w3lhUv2gEPM,Trở Về Nhà,422.0,
/de-tu-viet-nam-mung-ngay-phap-luan-dai-phap-the-gioi-13-5-2020/,Học viên Việt Nam mừng ngày Pháp Luân Đại Pháp thế giới 13-5-2020,15 05 2,https://media.dieukydieu.tv/videos/original/15-05-2.mp4,15 05 2 Pháp Luân Công,,1,Pháp Luân Công 5 Bài Tập Luyện Hàng Ngày Nâng Cao Sức Khỏe,https://www.youtube.com/watch?v=uDCEq4DrsPM,Duong Le,2754.0,
/de-tu-viet-nam-mung-ngay-phap-luan-dai-phap-the-gioi-13-5-2020/,Học viên Việt Nam mừng ngày Pháp Luân Đại Pháp thế giới 13-5-2020,15 05 2,https://media.dieukydieu.tv/videos/original/15-05-2.mp4,15 05 2 Pháp Luân Công,,2,@Pháp Luân Công - Phát chính niệm.,https://www.youtube.com/watch?v=Bt2SoqeIwwc,THƯ GIÃN  TV  LH,918.0,
/de-tu-viet-nam-mung-ngay-phap-luan-dai-phap-the-gioi-13-5-2020/,Học viên Việt Nam mừng ngày Pháp Luân Đại Pháp thế giới 13-5-2020,15 05 2,https://media.dieukydieu.tv/videos/original/15-05-2.mp4,15 05 2 Pháp Luân Công,,3,Phap luan cong   1-5 (2),https://www.youtube.com/watch?v=mJjHgG6qb6A,Pháp Luân Công - Falun Gong,4342.0,
/dieu-gi-khien-mot-bac-si-tay-y-tin-vao-phap-luan-cong/,Điều gì khiến một bác sĩ Tây y tin vào Pháp Luân Công?,Dieu gi khien mot bac si Tay y tin vao Phap Luan Cong,https://media.dieukydieu.tv/videos/original/Dieu-gi-khien-mot-bac-si-Tay-y-tin-vao-Phap-Luan-Cong.mp4,Dieu gi khien mot bac si Tay y tin vao Phap Luan Cong,,1,Điều gì khiến một bác sĩ Tây y tin vào Pháp Luân Công,https://www.youtube.com/watch?v=yTQGqJPlxpA,Pháp Luân Công – Góc nhìn đa chiều,431.0,
/dieu-gi-khien-mot-bac-si-tay-y-tin-vao-phap-luan-cong/,Điều gì khiến một bác sĩ Tây y tin vào Pháp Luân Công?,Dieu gi khien mot bac si Tay y tin vao Phap Luan Cong,https://media.dieukydieu.tv/videos/original/Dieu-gi-khien-mot-bac-si-Tay-y-tin-vao-Phap-Luan-Cong.mp4,Dieu gi khien mot bac si Tay y tin vao Phap Luan Cong,,2,Bác Sĩ Tây Y và Pháp Luân Công | Đắc Pháp Cố Sự #80 | Hữu Duyên Re-Up,https://www.youtube.com/watch?v=ahF0HuTlSg4,Hữu Duyên TV,490.0,
/dieu-gi-khien-mot-bac-si-tay-y-tin-vao-phap-luan-cong/,Điều gì khiến một bác sĩ Tây y tin vào Pháp Luân Công?,Dieu gi khien mot bac si Tay y tin vao Phap Luan Cong,https://media.dieukydieu.tv/videos/original/Dieu-gi-khien-mot-bac-si-Tay-y-tin-vao-Phap-Luan-Cong.mp4,Dieu gi khien mot bac si Tay y tin vao Phap Luan Cong,,3,Falun Gong: A miraculous therapy or a scam?! | THDT,https://www.youtube.com/watch?v=66TIaxgIIsA,Truyền Hình Đồng Tháp,424.0,
/dieu-ky-dieu-tai-thanh-pho-bien-vung-tau/,Điều kỳ diệu tại thành phố biển Vũng Tàu,vung tau,https://media.dieukydieu.tv/videos/original/vung-tau.mp4,vung tau Pháp Luân Công,,1,Pháp Luân Công: Chia sẻ của những học viên tại Vũng Tàu về tu luyện,https://www.youtube.com/watch?v=1-ioew-vc0E,Khoa học và Tu luyện,620.0,
/dieu-ky-dieu-tai-thanh-pho-bien-vung-tau/,Điều kỳ diệu tại thành phố biển Vũng Tàu,vung tau,https://media.dieukydieu.tv/videos/original/vung-tau.mp4,vung tau Pháp Luân Công,,2,Pháp Luân Công: Bác Linh Chi ở Vũng Tầu Chia sẻ về tu luyện Pháp Luân Đại Pháp,https://www.youtube.com/watch?v=c_GCmfvsYg4,Khoa học và Tu luyện,291.0,
/dieu-ky-dieu-tai-thanh-pho-bien-vung-tau/,Điều kỳ diệu tại thành phố biển Vũng Tàu,vung tau,https://media.dieukydieu.tv/videos/original/vung-tau.mp4,vung tau Pháp Luân Công,,3,Người dân Vũng Tàu chia sẻ về Pháp Luân Công,https://www.youtube.com/watch?v=feEvebilnoI,Trở Về Nhà,646.0,
/dieu-uoc-cua-boi-boi/,Điều ước của Bối Bối,Điều ước của Bối Bối1,https://media.dieukydieu.tv/videos/original/y2meta.com-%C4%90i%E1%BB%81u-%C6%B0%E1%BB%9Bc-c%E1%BB%A7a-B%E1%BB%91i-B%E1%BB%91i1.mp4,Điều ước của Bối Bối1 Pháp Luân Công,,1,Kho Sách Nói Channel | Đá Cuội Hay Kim Cương - Những Bài Học Tự Khẳng Định Bản Thân | Dale Carnegie,https://www.youtube.com/watch?v=s4qlni6a8S4,Kho Sách Nói Channel,16808.0,
/dieu-uoc-cua-boi-boi/,Điều ước của Bối Bối,Điều ước của Bối Bối1,https://media.dieukydieu.tv/videos/original/y2meta.com-%C4%90i%E1%BB%81u-%C6%B0%E1%BB%9Bc-c%E1%BB%A7a-B%E1%BB%91i-B%E1%BB%91i1.mp4,Điều ước của Bối Bối1 Pháp Luân Công,,2,5 Bảo bối bỏ vào cà phê (coffe) phục hồi phong độ quý ông trên 50 như trai trẻ | Sinh Lý Nam Tuổi 50,https://www.youtube.com/watch?v=VBpPE38_8Zs,Sinh Lý U50,1639.0,
/doan-dieu-hanh-gan-10-000-hoc-vien-phap-luan-cong-lam-xuc-dong-nguoi-dan-new-york-vao-ngay-16-5-2019/,Đoàn diễu hành gần 10 000 học viên Pháp Luân Công làm xúc động người dân New York vào ngày 16/5/2019,doan dieu hanh 1000 nguoi,https://media.dieukydieu.tv/videos/original/doan-dieu-hanh-1000-nguoi.mp4,doan dieu hanh 1000 nguoi Pháp Luân Công,,1,Pháp Luân Công 5 Bài Tập Luyện Hàng Ngày Nâng Cao Sức Khỏe,https://www.youtube.com/watch?v=uDCEq4DrsPM,Duong Le,2754.0,
/doan-dieu-hanh-gan-10-000-hoc-vien-phap-luan-cong-lam-xuc-dong-nguoi-dan-new-york-vao-ngay-16-5-2019/,Đoàn diễu hành gần 10 000 học viên Pháp Luân Công làm xúc động người dân New York vào ngày 16/5/2019,doan dieu hanh 1000 nguoi,https://media.dieukydieu.tv/videos/original/doan-dieu-hanh-1000-nguoi.mp4,doan dieu hanh 1000 nguoi Pháp Luân Công,,2,Phật Sống Tây Tạng Luân Hồi: Cậu Bé Bật Khóc Trước Pháp Tượng Của Chính Mình,https://www.youtube.com/watch?v=jxzR9IO8x2E,Ngẫm Radio,1581.0,
/doan-dieu-hanh-gan-10-000-hoc-vien-phap-luan-cong-lam-xuc-dong-nguoi-dan-new-york-vao-ngay-16-5-2019/,Đoàn diễu hành gần 10 000 học viên Pháp Luân Công làm xúc động người dân New York vào ngày 16/5/2019,doan dieu hanh 1000 nguoi,https://media.dieukydieu.tv/videos/original/doan-dieu-hanh-1000-nguoi.mp4,doan dieu hanh 1000 nguoi Pháp Luân Công,,3,"Mang ngọc xuyên, mở thiên nhãn, cướp bảo vật, đưa về nhà. Hết.",https://www.youtube.com/watch?v=CWBUkJFSPpw,Kịch Hay Mỗi Ngày,7686.0,
/giao-su-tien-sy-y-hoc-chia-se-cach-bao-ve-suc-khoe-truoc-dich-benh/,Giáo sư – Tiến sỹ Y học chia sẻ cách bảo vệ sức khoẻ trước dịch bệnh,vacsin,https://media.dieukydieu.tv/videos/original/vacsin.mp4,Giáo sư – Tiến sỹ Y học chia sẻ cách bảo vệ sức khoẻ trước dịch bệnh Pháp Luân Công,,1,Giáo sư - Tiến sỹ Y học chia sẻ cách bảo vệ sức khoẻ trước dịch bệnh,https://www.youtube.com/watch?v=64jur0QY58I,Kỷ Nguyên Mới,458.0,
/giao-su-tien-sy-y-hoc-chia-se-cach-bao-ve-suc-khoe-truoc-dich-benh/,Giáo sư – Tiến sỹ Y học chia sẻ cách bảo vệ sức khoẻ trước dịch bệnh,vacsin,https://media.dieukydieu.tv/videos/original/vacsin.mp4,Giáo sư – Tiến sỹ Y học chia sẻ cách bảo vệ sức khoẻ trước dịch bệnh Pháp Luân Công,,2,Giáo sư - Tiến sỹ Y học chia sẻ cách bảo vệ sức khoẻ trước dịch bệnh - Tinh Hoa TV chuyên đề,https://www.youtube.com/watch?v=E2z-zae-pt8,Tinh Hoa TV #Kênh Dự Phòng 2,457.0,
/giao-su-tien-sy-y-hoc-chia-se-cach-bao-ve-suc-khoe-truoc-dich-benh/,Giáo sư – Tiến sỹ Y học chia sẻ cách bảo vệ sức khoẻ trước dịch bệnh,vacsin,https://media.dieukydieu.tv/videos/original/vacsin.mp4,Giáo sư – Tiến sỹ Y học chia sẻ cách bảo vệ sức khoẻ trước dịch bệnh Pháp Luân Công,,3,Giáo sư - Tiến sỹ Y học chia sẻ cách bảo vệ sức khoẻ trước dịch bệnh - Tinh Hoa TV,https://www.youtube.com/watch?v=fv13kmz-REs,Tri Thức Tinh Hoa,440.0,
/gioi-thieu-phap-luan-cong/,Giới thiệu Pháp Luân Công,gioi thieu phap luan cong,https://media.dieukydieu.tv/videos/original/gioi-thieu-phap-luan-cong.mp4,gioi thieu phap luan cong,,1,Pháp Luân Công: #1. Giới thiệu Pháp Luân Đại Pháp,https://www.youtube.com/watch?v=pMVrVD5Hq_s,Dafa Great,396.0,
/gioi-thieu-phap-luan-cong/,Giới thiệu Pháp Luân Công,gioi thieu phap luan cong,https://media.dieukydieu.tv/videos/original/gioi-thieu-phap-luan-cong.mp4,gioi thieu phap luan cong,,2,Giới thiệu Pháp Luân Đại Pháp | New Century Films Viet,https://www.youtube.com/watch?v=ElIIIvdDqV4,New Century Films Viet,256.0,
/gioi-thieu-phap-luan-cong/,Giới thiệu Pháp Luân Công,gioi thieu phap luan cong,https://media.dieukydieu.tv/videos/original/gioi-thieu-phap-luan-cong.mp4,gioi thieu phap luan cong,,3,Pháp Luân Đại Pháp - Giới thiệu về môn tu luyện - Các bãi tập trên toàn thế giới,https://www.youtube.com/watch?v=eRmSv2RTExs,SL4,310.0,
/hanh-trinh-tim-kiem-thien-co-ky-thu/,Hành trình tìm kiếm Thiên Cổ Kỳ Thư,thien co ky thu,https://media.dieukydieu.tv/videos/original/thien-co-ky-thu.mp4,thien co ky thu Pháp Luân Công,,1,"Pháp Luân Công: Hành trình tìm kiếm ""Thiên cổ kỳ thư""",https://www.youtube.com/watch?v=z21Mg8khzDI,Khoa học và Tu luyện,599.0,
/hanh-trinh-tim-kiem-thien-co-ky-thu/,Hành trình tìm kiếm Thiên Cổ Kỳ Thư,thien co ky thu,https://media.dieukydieu.tv/videos/original/thien-co-ky-thu.mp4,thien co ky thu Pháp Luân Công,,2,Bài 4 Pháp luân công- Pháp luân châu thiên pháp,https://www.youtube.com/watch?v=c2vhd2gACgE,Ươm mầm ước mơ ,262.0,
/hanh-trinh-tim-kiem-thien-co-ky-thu/,Hành trình tìm kiếm Thiên Cổ Kỳ Thư,thien co ky thu,https://media.dieukydieu.tv/videos/original/thien-co-ky-thu.mp4,thien co ky thu Pháp Luân Công,,3,Chuyển Pháp Luân Pháp Giải tại Bắc Kinh [Pháp Luân Công],https://www.youtube.com/watch?v=kVRHlWe1PGw,Panna Sonic,8185.0,
/hien-tuong-moi-trong-dai-dich-gan-2-000-nguoi-hoc-phap-luan-cong-qua-internet/,Hiện tượng mới trong đại dịch Gần 2 000 người học Pháp Luân Công qua internet,Hiện tượng mới trong đại dịch Gần 2 000 người học Pháp Luân Công qua internet,https://media.dieukydieu.tv/videos/original/Hi%E1%BB%87n-t%C6%B0%E1%BB%A3ng-m%E1%BB%9Bi-trong-%C4%91%E1%BA%A1i-d%E1%BB%8Bch-G%E1%BA%A7n-2-000-ng%C6%B0%E1%BB%9Di-h%E1%BB%8Dc-Ph%C3%A1p-Lu%C3%A2n-C%C3%B4ng-qua-internet.mp4,Hiện tượng mới trong đại dịch Gần 2 000 người học Pháp Luân Công qua internet,,1,Hiện tượng mới trong đại dịch Gần 2 000 người học Pháp Luân Công qua internet,https://www.youtube.com/watch?v=q4MI9SapTY0,Info Falun Dafa,261.0,
/hien-tuong-moi-trong-dai-dich-gan-2-000-nguoi-hoc-phap-luan-cong-qua-internet/,Hiện tượng mới trong đại dịch Gần 2 000 người học Pháp Luân Công qua internet,Hiện tượng mới trong đại dịch Gần 2 000 người học Pháp Luân Công qua internet,https://media.dieukydieu.tv/videos/original/Hi%E1%BB%87n-t%C6%B0%E1%BB%A3ng-m%E1%BB%9Bi-trong-%C4%91%E1%BA%A1i-d%E1%BB%8Bch-G%E1%BA%A7n-2-000-ng%C6%B0%E1%BB%9Di-h%E1%BB%8Dc-Ph%C3%A1p-Lu%C3%A2n-C%C3%B4ng-qua-internet.mp4,Hiện tượng mới trong đại dịch Gần 2 000 người học Pháp Luân Công qua internet,,2,Hiện tượng mới trong đại dịch Gần 2.000 người học Pháp Luân Công qua internet,https://www.youtube.com/watch?v=wpUO6ngDXno,Chân Tướng ,259.0,
/hien-tuong-moi-trong-dai-dich-gan-2-000-nguoi-hoc-phap-luan-cong-qua-internet/,Hiện tượng mới trong đại dịch Gần 2 000 người học Pháp Luân Công qua internet,Hiện tượng mới trong đại dịch Gần 2 000 người học Pháp Luân Công qua internet,https://media.dieukydieu.tv/videos/original/Hi%E1%BB%87n-t%C6%B0%E1%BB%A3ng-m%E1%BB%9Bi-trong-%C4%91%E1%BA%A1i-d%E1%BB%8Bch-G%E1%BA%A7n-2-000-ng%C6%B0%E1%BB%9Di-h%E1%BB%8Dc-Ph%C3%A1p-Lu%C3%A2n-C%C3%B4ng-qua-internet.mp4,Hiện tượng mới trong đại dịch Gần 2 000 người học Pháp Luân Công qua internet,,3,Hiện tượng mới trong đại dịch Gần 2 000 người học Pháp Luân Công qua internet,https://www.youtube.com/watch?v=t3V05DNc_Pk,Dafa Great,259.0,
/hoc-vien-hai-phong-ky-niem-ngay-phap-luan-dai-phap-the-gioi-13-05-2018/,Học viên Hải Phòng kỷ niệm ngày Pháp Luân Đại Pháp thế giới 13/05/2018,hai phong,https://media.dieukydieu.tv/videos/original/hai-phong.mp4,hai phong Pháp Luân Công,,1,Pháp Luân Công Hải Phòng - Chia sẻ của các học viên trẻ HP,https://www.youtube.com/watch?v=YRPwloT4E3Q,Thuctinh vn,460.0,
/hoc-vien-hai-phong-ky-niem-ngay-phap-luan-dai-phap-the-gioi-13-05-2018/,Học viên Hải Phòng kỷ niệm ngày Pháp Luân Đại Pháp thế giới 13/05/2018,hai phong,https://media.dieukydieu.tv/videos/original/hai-phong.mp4,hai phong Pháp Luân Công,,2,GIỚI TRẺ HẢI PHÒNG TU LUYỆN PHÁP LUÂN CÔNG 720p,https://www.youtube.com/watch?v=VrJpWqaUvkM,THỨC TỈNH,686.0,
/hoc-vien-hai-phong-ky-niem-ngay-phap-luan-dai-phap-the-gioi-13-05-2018/,Học viên Hải Phòng kỷ niệm ngày Pháp Luân Đại Pháp thế giới 13/05/2018,hai phong,https://media.dieukydieu.tv/videos/original/hai-phong.mp4,hai phong Pháp Luân Công,,3,GIỚI TRẺ HẢI PHÒNG TU LUYỆN PHÁP LUÂN CÔNG. LÝ DO GÌ THU HÚT HỌ NHƯ VẬY?,https://www.youtube.com/watch?v=Ek1AXB9gcKs,Dafa Great,107.0,
/index.html?p=1634.html,Sự Hồi Sinh Kỳ Diệu Của Người Mẹ Trẻ,nguoi me tre,https://media.dieukydieu.tv/videos/original/nguoi-me-tre.mp4,nguoi me tre Pháp Luân Công,,1,Pháp Luân Công: Sự hồi sinh kỳ diệu của người mẹ trẻ nhờ tu luyện,https://www.youtube.com/watch?v=qkOS4LOZfjk,Khoa học và Tu luyện,474.0,
/index.html?p=1634.html,Sự Hồi Sinh Kỳ Diệu Của Người Mẹ Trẻ,nguoi me tre,https://media.dieukydieu.tv/videos/original/nguoi-me-tre.mp4,nguoi me tre Pháp Luân Công,,2,Pháp Luân Công: Bí quyết càng ngày càng trẻ của người phụ nữ 68 tuổi.,https://www.youtube.com/watch?v=eCCNzOSaXtc,Khoa học và Tu luyện,394.0,
/index.html?p=1634.html,Sự Hồi Sinh Kỳ Diệu Của Người Mẹ Trẻ,nguoi me tre,https://media.dieukydieu.tv/videos/original/nguoi-me-tre.mp4,nguoi me tre Pháp Luân Công,,3,Pháp Luân Công: Tâm sự của người mẹ có con gái bị hội chứng Turner,https://www.youtube.com/watch?v=MOmsiCrNJ84,Khoa học và Tu luyện,819.0,
/index.html?p=1671.html,Pháp Luân Công tại Đồng Xoài – Bình Phước,binh phuoc,https://media.dieukydieu.tv/videos/original/binh-phuoc.mp4,binh phuoc Pháp Luân Công,,1,Tập Pháp Luân Công tại Bình Phước.,https://www.youtube.com/watch?v=s2YiYP4to6M,THỨC TỈNH,554.0,
/index.html?p=1671.html,Pháp Luân Công tại Đồng Xoài – Bình Phước,binh phuoc,https://media.dieukydieu.tv/videos/original/binh-phuoc.mp4,binh phuoc Pháp Luân Công,,2,"Can nhiễu,bắt bớ, đánh đập - rất nhiều học viên Pháp Luân Công vì tập luyện tại công viên cả nước",https://www.youtube.com/watch?v=q11PveGRxII,TÂN KỶ NGUYÊN,48.0,
/index.html?p=1671.html,Pháp Luân Công tại Đồng Xoài – Bình Phước,binh phuoc,https://media.dieukydieu.tv/videos/original/binh-phuoc.mp4,binh phuoc Pháp Luân Công,,3,Pháp Luân Công-bài giảng số 1  Sư Phụ Lý Hồng Chí,https://www.youtube.com/watch?v=2sSNTkgpkUg, 真 善 忍 © Chân Thiện Nhẫn,6381.0,
/index.html?p=1677.html,"Luyện Công Tập Thể tại thành phố Vinh, Nghệ An",nghe an,https://media.dieukydieu.tv/videos/original/nghe-an.mp4,nghe an Pháp Luân Công,,1,Pháp Luân Công tại Nghệ an (11/2018),https://www.youtube.com/watch?v=rzb9pMEXZgE,Khai Mở,711.0,
/index.html?p=1677.html,"Luyện Công Tập Thể tại thành phố Vinh, Nghệ An",nghe an,https://media.dieukydieu.tv/videos/original/nghe-an.mp4,nghe an Pháp Luân Công,,2,Trải nghiệm của nghệ sĩ Trung Đức với Pháp Luân Công #phápluâncông #phapluancong #phapluandaiphap,https://www.youtube.com/watch?v=TSNMObmW7Yg,Bình Yên TV,164.0,
/index.html?p=1677.html,"Luyện Công Tập Thể tại thành phố Vinh, Nghệ An",nghe an,https://media.dieukydieu.tv/videos/original/nghe-an.mp4,nghe an Pháp Luân Công,,3,Người tập pháp luân công tại nghệ an,https://www.youtube.com/watch?v=KccM7SS0ZKI,Đệ Tử Đại Pháp,61.0,
/index.html?p=1686.html,"Sydney, Úc: Chào mừng ngày Pháp Luân Đại Pháp thế giới 13-05-2018",Sydney,https://media.dieukydieu.tv/videos/original/Sydney.mp4,"Sydney, Úc: Chào mừng ngày Pháp Luân Đại Pháp thế giới 13-05-2018",,1,"Sydney, Úc  Chào mừng ngày Pháp Luân Đại Pháp thế giới 13-05-2018",https://www.youtube.com/watch?v=ujaS4HVJqFw,Khoa học và Tu luyện,323.0,
/index.html?p=1686.html,"Sydney, Úc: Chào mừng ngày Pháp Luân Đại Pháp thế giới 13-05-2018",Sydney,https://media.dieukydieu.tv/videos/original/Sydney.mp4,"Sydney, Úc: Chào mừng ngày Pháp Luân Đại Pháp thế giới 13-05-2018",,2,2019🌸Học viên Pháp Luân Đại Pháp trên toàn thế giới chúc mừng năm mới tới Sư Phụ,https://www.youtube.com/watch?v=1zRHAjV7G1k,Ngọc Chân,172.0,
/index.html?p=1686.html,"Sydney, Úc: Chào mừng ngày Pháp Luân Đại Pháp thế giới 13-05-2018",Sydney,https://media.dieukydieu.tv/videos/original/Sydney.mp4,"Sydney, Úc: Chào mừng ngày Pháp Luân Đại Pháp thế giới 13-05-2018",,3,"Sydney, Úc: Chào mừng ngày Pháp Luân Đại Pháp thế giới 13-05-2018",https://www.youtube.com/watch?v=2U0lNBZYoHU,Trở Về Nhà,323.0,
/index.html?p=1690.html,Pháp Luân Công trên thế giới – Falun Dafa in the world,falun dafa in the word,https://media.dieukydieu.tv/videos/original/falun-dafa-in-the-word.mp4,falun dafa in the word Pháp Luân Công,,1,"Sydney, Úc: Chào mừng ngày Pháp Luân Đại Pháp thế giới 13-05-2018",https://www.youtube.com/watch?v=2U0lNBZYoHU,Trở Về Nhà,323.0,
/index.html?p=1690.html,Pháp Luân Công trên thế giới – Falun Dafa in the world,falun dafa in the word,https://media.dieukydieu.tv/videos/original/falun-dafa-in-the-word.mp4,falun dafa in the word Pháp Luân Công,,2,Falun Gong - A peaceful protest in London_13th May 2023.,https://www.youtube.com/watch?v=SNTfzaCuuCw,stephen sturgess,238.0,
/index.html?p=1690.html,Pháp Luân Công trên thế giới – Falun Dafa in the world,falun dafa in the word,https://media.dieukydieu.tv/videos/original/falun-dafa-in-the-word.mp4,falun dafa in the word Pháp Luân Công,,3,Pháp Luân Công phổ biến ở Đài Loan như thế nào?,https://www.youtube.com/watch?v=TXNqZqOPxYE,Kỷ Nguyên Mới,161.0,
/index.html?p=1693.html,Thế giới nói gì về Pháp Luân Công,the gioi noi gi ve phap luan cong,https://media.dieukydieu.tv/videos/original/the-gioi-noi-gi-ve-phap-luan-cong.mp4,the gioi noi gi ve phap luan cong,,1,Thế giới nói gì về Pháp Luân Công,https://www.youtube.com/watch?v=rr5kuRuy1tk,Jerome Nguyen,955.0,
/index.html?p=1693.html,Thế giới nói gì về Pháp Luân Công,the gioi noi gi ve phap luan cong,https://media.dieukydieu.tv/videos/original/the-gioi-noi-gi-ve-phap-luan-cong.mp4,the gioi noi gi ve phap luan cong,,2,người dân Thế giới nói về Pháp Luân Đại Pháp (Pháp Luân Công),https://www.youtube.com/watch?v=KkIW80Lm-us,Duy Đinh,805.0,
/index.html?p=1693.html,Thế giới nói gì về Pháp Luân Công,the gioi noi gi ve phap luan cong,https://media.dieukydieu.tv/videos/original/the-gioi-noi-gi-ve-phap-luan-cong.mp4,the gioi noi gi ve phap luan cong,,3,GIẢNG PHÁP TẠI PHÁP HỘI MỸ QUỐC | PHÁP LUÂN ĐẠI PHÁP,https://www.youtube.com/watch?v=falSXKHxR3c,HỒNG TRUYỀN ĐẠI PHÁP,13246.0,
/index.html?p=1700.html,Mẹ tôi tập Pháp Luân Công-những lợi ích tuyệt vời,me toi tap phap luan cong,https://media.dieukydieu.tv/videos/original/me-toi-tap-phap-luan-cong.mp4,me toi tap phap luan cong,,1,Công dân tuân thủ pháp luật tu luyện sức khỏe thân-tâm theo Pháp Luân Đại Pháp(Pháp Luân Công) (P.3),https://www.youtube.com/watch?v=ShmNei4AxwI,Mai Chung,128.0,
/index.html?p=1700.html,Mẹ tôi tập Pháp Luân Công-những lợi ích tuyệt vời,me toi tap phap luan cong,https://media.dieukydieu.tv/videos/original/me-toi-tap-phap-luan-cong.mp4,me toi tap phap luan cong,,2,phap luan cong tai bac can,https://www.youtube.com/watch?v=Fx2FsQ9SisI,Hiện tình Việt Nam,198.0,
/index.html?p=1700.html,Mẹ tôi tập Pháp Luân Công-những lợi ích tuyệt vời,me toi tap phap luan cong,https://media.dieukydieu.tv/videos/original/me-toi-tap-phap-luan-cong.mp4,me toi tap phap luan cong,,3,Mẹ tôi,https://www.youtube.com/watch?v=dxZFX1mnyTA,CÂU CHUYỆN TU LUYỆN,1396.0,
/index.html?p=1709.html,Pháp Luân Công dưới góc nhìn của những người làm trong ngành an ninh và quốc phòng,anninh 1,https://media.dieukydieu.tv/videos/original/anninh-1.mp4,anninh 1 Pháp Luân Công,,1,"Pháp Luân Công: Câu chuyện thú vị về cán bộ an ninh tìm hiểu Pháp Luân Công   Bác  Vũ Thị Ngắn, 75t",https://www.youtube.com/watch?v=14fbr4SWxoU,Khoa học và Tu luyện,386.0,
